TraceID,SpanID,ParentID,PodName,OperationName,StartTimeUnixNano,EndTimeUnixNano,Duration
01db702eccd06096d0ee38acbfb60a68,579e59f3cb2425a9,root,frontend-579b9bff58-t2dbm,hipstershop.Frontend/Recv.,1661262843916092632,1661262844063062448,146969
01db702eccd06096d0ee38acbfb60a68,d8fbbee4330f5bbb,579e59f3cb2425a9,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661262843916236743,1661262843945137499,28900
01db702eccd06096d0ee38acbfb60a68,6f0bf63cf754bca6,579e59f3cb2425a9,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/GetSupportedCurrencies,1661262843945154986,1661262843949842711,4687
01db702eccd06096d0ee38acbfb60a68,95a91b1740bb5cec,579e59f3cb2425a9,frontend-579b9bff58-t2dbm,hipstershop.CartService/GetCart,1661262843949868465,1661262843953277125,3408
01db702eccd06096d0ee38acbfb60a68,b32af8ddb322fec4,579e59f3cb2425a9,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/Convert,1661262843953308425,1661262843955821579,2513
01db702eccd06096d0ee38acbfb60a68,93a20af02f781071,579e59f3cb2425a9,frontend-579b9bff58-t2dbm,hipstershop.RecommendationService/ListRecommendations,1661262843955844111,1661262843964028300,8184
01db702eccd06096d0ee38acbfb60a68,9fb9a59707465f47,579e59f3cb2425a9,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661262843964042252,1661262843967612177,3569
01db702eccd06096d0ee38acbfb60a68,b37dafb5ba7c33bc,579e59f3cb2425a9,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661262843967624597,1661262843971216952,3592
01db702eccd06096d0ee38acbfb60a68,ca58427151deded8,579e59f3cb2425a9,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661262843971235697,1661262844043021885,71786
01db702eccd06096d0ee38acbfb60a68,6dc679f0e7f1e08a,579e59f3cb2425a9,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661262844043049640,1661262844046769233,3719
01db702eccd06096d0ee38acbfb60a68,387022bbc834efbd,579e59f3cb2425a9,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661262844046778807,1661262844050641035,3862
01db702eccd06096d0ee38acbfb60a68,6b1b44f3bc839870,579e59f3cb2425a9,frontend-579b9bff58-t2dbm,hipstershop.AdService/GetAds,1661262844050713083,1661262844062621528,11908
01db702eccd06096d0ee38acbfb60a68,2fe41fe5637fd60b,d8fbbee4330f5bbb,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/GetProduct,1661262843939754949,1661262843944125041,4370
01db702eccd06096d0ee38acbfb60a68,5375b2da53c1e893,5b4dc074b8bc8d29,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/ListProducts,1661262843958773400,1661262843961644053,2870
01db702eccd06096d0ee38acbfb60a68,c60c8e4701f02522,9fb9a59707465f47,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/GetProduct,1661262843964851396,1661262843966896661,2045
01db702eccd06096d0ee38acbfb60a68,2ba726571fea6565,b37dafb5ba7c33bc,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/GetProduct,1661262843968293575,1661262843970438742,2145
01db702eccd06096d0ee38acbfb60a68,92f40812be80df41,ca58427151deded8,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/GetProduct,1661262843971924649,1661262844042322026,70397
01db702eccd06096d0ee38acbfb60a68,d831a2e18786307a,6dc679f0e7f1e08a,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/GetProduct,1661262844044050058,1661262844046113213,2063
01db702eccd06096d0ee38acbfb60a68,90f63078e560f07a,387022bbc834efbd,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/GetProduct,1661262844047593314,1661262844049822193,2228
01db702eccd06096d0ee38acbfb60a68,e5abc0c60eab5f02,2fe41fe5637fd60b,productcatalogservice-668d5f85fb-jhwx9,sql.conn.query,1661262843942856807,1661262843943954979,1098
01db702eccd06096d0ee38acbfb60a68,1fa7f8ded5bfafb8,2fe41fe5637fd60b,productcatalogservice-668d5f85fb-jhwx9,sql.rows,1661262843943949157,1661262843943983150,33
01db702eccd06096d0ee38acbfb60a68,4b3dc70127887b1b,791d74ab03fe2370,productcatalogservice-668d5f85fb-jhwx9,sql.conn.query,1661262843960579740,1661262843961144839,565
01db702eccd06096d0ee38acbfb60a68,18a5ec197d6e32fe,791d74ab03fe2370,productcatalogservice-668d5f85fb-jhwx9,sql.rows,1661262843961139937,1661262843961499649,359
01db702eccd06096d0ee38acbfb60a68,1a4148a6cce64f2b,c60c8e4701f02522,productcatalogservice-668d5f85fb-jhwx9,sql.conn.query,1661262843966407250,1661262843966798652,391
01db702eccd06096d0ee38acbfb60a68,69fdd3bfb2eb47ae,c60c8e4701f02522,productcatalogservice-668d5f85fb-jhwx9,sql.rows,1661262843966795526,1661262843966818770,23
01db702eccd06096d0ee38acbfb60a68,9fb783f4a2d07f60,2ba726571fea6565,productcatalogservice-668d5f85fb-jhwx9,sql.conn.query,1661262843969921319,1661262843970343712,422
01db702eccd06096d0ee38acbfb60a68,13764dff55f460b3,2ba726571fea6565,productcatalogservice-668d5f85fb-jhwx9,sql.rows,1661262843970341578,1661262843970365747,24
01db702eccd06096d0ee38acbfb60a68,12bcb6c363ed834c,92f40812be80df41,productcatalogservice-668d5f85fb-jhwx9,sql.conn.query,1661262844041716319,1661262844042189092,472
01db702eccd06096d0ee38acbfb60a68,a81fabefaa8ef0f0,92f40812be80df41,productcatalogservice-668d5f85fb-jhwx9,sql.rows,1661262844042186023,1661262844042212154,26
01db702eccd06096d0ee38acbfb60a68,f1e61dff5262693e,d831a2e18786307a,productcatalogservice-668d5f85fb-jhwx9,sql.conn.query,1661262844045616316,1661262844046003553,387
01db702eccd06096d0ee38acbfb60a68,91838a62d0eafa6e,d831a2e18786307a,productcatalogservice-668d5f85fb-jhwx9,sql.rows,1661262844046000165,1661262844046028142,27
01db702eccd06096d0ee38acbfb60a68,44093829907c445b,90f63078e560f07a,productcatalogservice-668d5f85fb-jhwx9,sql.conn.query,1661262844049218226,1661262844049678604,460
01db702eccd06096d0ee38acbfb60a68,26cd486357905ad0,90f63078e560f07a,productcatalogservice-668d5f85fb-jhwx9,sql.rows,1661262844049675216,1661262844049703508,28
01db702eccd06096d0ee38acbfb60a68,0bbb847293aa2cfb,6f0bf63cf754bca6,currencyservice-cf787dd48-vpjrd,grpc.hipstershop.CurrencyService/GetSupportedCurrencies,1661262843948661504,1661262843948766208,104
01db702eccd06096d0ee38acbfb60a68,65aa84926d5b3736,0bbb847293aa2cfb,currencyservice-cf787dd48-vpjrd,hipstershop.CurrencyService/GetCurrencyData,1661262843948716288,1661262843948996864,280
01db702eccd06096d0ee38acbfb60a68,b3fb86f84c32cb40,95a91b1740bb5cec,cartservice-579f59597d-wc2lz,hipstershop.CartService/GetCart,1661262843951086100,1661262843952475200,1389
01db702eccd06096d0ee38acbfb60a68,78c1eae0381a925b,b32af8ddb322fec4,currencyservice-cf787dd48-vpjrd,grpc.hipstershop.CurrencyService/Convert,1661262843954434048,1661262843954868992,434
01db702eccd06096d0ee38acbfb60a68,2cb7e4d850068e89,78c1eae0381a925b,currencyservice-cf787dd48-vpjrd,hipstershop.CurrencyService/GetCurrencyData,1661262843954484992,1661262843955079424,594
01db702eccd06096d0ee38acbfb60a68,15978cd252071e2f,78c1eae0381a925b,currencyservice-cf787dd48-vpjrd,hipstershop.CurrencyService/Carry,1661262843954532352,1661262843954547712,15
01db702eccd06096d0ee38acbfb60a68,39f8fcfcca7ab343,78c1eae0381a925b,currencyservice-cf787dd48-vpjrd,hipstershop.CurrencyService/Carry,1661262843954688512,1661262843954714624,26
01db702eccd06096d0ee38acbfb60a68,87fb302ae14e3016,93a20af02f781071,recommendationservice-6cfdd55578-gfj6q,/hipstershop.RecommendationService/ListRecommendations,1661262843957527376,1661262843963143120,5615
01db702eccd06096d0ee38acbfb60a68,5b4dc074b8bc8d29,87fb302ae14e3016,recommendationservice-6cfdd55578-gfj6q,/hipstershop.ProductCatalogService/ListProducts,1661262843957866333,1661262843962793519,4927
01db702eccd06096d0ee38acbfb60a68,24fc6a82ecc12faf,5375b2da53c1e893,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/ParseCatalog,1661262843958810195,1661262843961605658,2795
01db702eccd06096d0ee38acbfb60a68,791d74ab03fe2370,24fc6a82ecc12faf,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/ReadCatalog,1661262843958822547,1661262843961580436,2757
01db702eccd06096d0ee38acbfb60a68,1afcd24312274766,6b1b44f3bc839870,adservice-5f6585d649-fnmft,hipstershop.AdService/GetAds,1661262844051000144,1661262844061157816,10157
01db702eccd06096d0ee38acbfb60a68,f4a44fab7ef7b296,1afcd24312274766,adservice-5f6585d649-fnmft,hipstershop.AdServiceImpl/getAds,1661262844051071107,1661262844061161372,10090
01db702eccd06096d0ee38acbfb60a68,63cfb51e80311b96,f4a44fab7ef7b296,adservice-5f6585d649-fnmft,hipstershop.AdService/getAdsByCategory,1661262844051119679,1661262844056067230,4947
01db702eccd06096d0ee38acbfb60a68,9da6f2c714cae691,f4a44fab7ef7b296,adservice-5f6585d649-fnmft,hipstershop.AdService/getAdsByCategory,1661262844056072839,1661262844061108454,5035
01db702eccd06096d0ee38acbfb60a68,bc5aac045aae1714,63cfb51e80311b96,adservice-5f6585d649-fnmft,SELECT addatabase.aditems,1661262844055433031,1661262844055960483,527
01db702eccd06096d0ee38acbfb60a68,21dc0d79844743b6,9da6f2c714cae691,adservice-5f6585d649-fnmft,SELECT addatabase.aditems,1661262844060073013,1661262844060995396,922
0a307a26826277c3579c65db45bd7edc,c15e8466510ef0eb,root,frontend-579b9bff58-t2dbm,hipstershop.Frontend/Recv.,1661262807792510924,1661262808087942147,295431
0a307a26826277c3579c65db45bd7edc,047d36c3635c72cf,c15e8466510ef0eb,frontend-579b9bff58-t2dbm,hipstershop.CheckoutService/PlaceOrder,1661262807792636462,1661262808034749915,242113
0a307a26826277c3579c65db45bd7edc,85d7023651caf08c,c15e8466510ef0eb,frontend-579b9bff58-t2dbm,hipstershop.RecommendationService/ListRecommendations,1661262808034802393,1661262808044646836,9844
0a307a26826277c3579c65db45bd7edc,e493b2f1a60bfbf8,c15e8466510ef0eb,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661262808044657972,1661262808050014022,5356
0a307a26826277c3579c65db45bd7edc,3f25718131a70cf2,c15e8466510ef0eb,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661262808050027223,1661262808055565944,5538
0a307a26826277c3579c65db45bd7edc,af9c2a5fc565be3c,c15e8466510ef0eb,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661262808055575225,1661262808061165546,5590
0a307a26826277c3579c65db45bd7edc,cb7e4c4f102da874,c15e8466510ef0eb,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661262808061181792,1661262808066665911,5484
0a307a26826277c3579c65db45bd7edc,878bfbd72dd7dd7d,c15e8466510ef0eb,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661262808066673215,1661262808071859400,5186
0a307a26826277c3579c65db45bd7edc,17e3536a6997f6b0,c15e8466510ef0eb,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/GetSupportedCurrencies,1661262808071872705,1661262808087660441,15787
0a307a26826277c3579c65db45bd7edc,9f58ec0986497a07,047d36c3635c72cf,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/PlaceOrder,1661262807796613199,1661262808033634780,237021
0a307a26826277c3579c65db45bd7edc,cc6f5b42fa0cce4d,92dbe5d7bc460f4b,checkoutservice-578fcf4766-9csqn,hipstershop.CartService/GetCart,1661262807796892503,1661262807803516692,6624
0a307a26826277c3579c65db45bd7edc,546f278a754c7ff4,c90a26184dc01ae2,checkoutservice-578fcf4766-9csqn,hipstershop.ProductCatalogService/GetProduct,1661262807803950651,1661262807810609029,6658
0a307a26826277c3579c65db45bd7edc,c02756b567723994,c90a26184dc01ae2,checkoutservice-578fcf4766-9csqn,hipstershop.ProductCatalogService/GetProduct,1661262807892661589,1661262807898079472,5417
0a307a26826277c3579c65db45bd7edc,9e68faa19cd575a0,63d6ccce3707e117,checkoutservice-578fcf4766-9csqn,hipstershop.ShippingService/GetQuote,1661262807992763601,1661262808000646428,7882
0a307a26826277c3579c65db45bd7edc,d52cfc61c5deb1bc,6a9c57a5ff8857fc,checkoutservice-578fcf4766-9csqn,hipstershop.PaymentService/Charge,1661262808007517261,1661262808013186738,5669
0a307a26826277c3579c65db45bd7edc,92891258c8c54acf,c61014c4b4b7adb7,checkoutservice-578fcf4766-9csqn,hipstershop.ShippingService/ShipOrder,1661262808013439015,1661262808020001160,6562
0a307a26826277c3579c65db45bd7edc,0693d704809e345d,54f481eae3edb399,checkoutservice-578fcf4766-9csqn,hipstershop.CartService/EmptyCart,1661262808020314455,1661262808028052426,7737
0a307a26826277c3579c65db45bd7edc,d55588905d4d8b29,acd7297e1f2a13e5,checkoutservice-578fcf4766-9csqn,hipstershop.EmailService/SendOrderConfirmation,1661262808028294994,1661262808033544054,5249
0a307a26826277c3579c65db45bd7edc,a7ab8f0181abd1db,9f58ec0986497a07,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/PrepareOrderItemsAndShippingQuoteFromCart,1661262807796753944,1661262808007244039,210490
0a307a26826277c3579c65db45bd7edc,92dbe5d7bc460f4b,a7ab8f0181abd1db,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/GetUserCart,1661262807796777883,1661262807803787238,7009
0a307a26826277c3579c65db45bd7edc,c90a26184dc01ae2,a7ab8f0181abd1db,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/PrepOrderItems,1661262807803797532,1661262807992562167,188764
0a307a26826277c3579c65db45bd7edc,5b25bacead93efcf,c90a26184dc01ae2,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/ConvertCurrency,1661262807810617409,1661262807892639193,82021
0a307a26826277c3579c65db45bd7edc,e95d3e29bc82fe2a,c90a26184dc01ae2,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/ConvertCurrency,1661262807898097451,1661262807992489184,94391
0a307a26826277c3579c65db45bd7edc,63d6ccce3707e117,a7ab8f0181abd1db,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/QuoteShipping,1661262807992581576,1661262808000772484,8190
0a307a26826277c3579c65db45bd7edc,7710d7559128a033,a7ab8f0181abd1db,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/ConvertCurrency,1661262808000778955,1661262808007192865,6413
0a307a26826277c3579c65db45bd7edc,6a9c57a5ff8857fc,9f58ec0986497a07,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/ChargeCard,1661262808007256982,1661262808013300002,6043
0a307a26826277c3579c65db45bd7edc,c61014c4b4b7adb7,9f58ec0986497a07,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/ShipOrder,1661262808013324148,1661262808020160763,6836
0a307a26826277c3579c65db45bd7edc,54f481eae3edb399,9f58ec0986497a07,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/EmptyUserCart,1661262808020171405,1661262808028160316,7988
