TraceID,SpanID,ParentID,PodName,OperationName,StartTimeUnixNano,EndTimeUnixNano,Duration
0a4f7034cb10b0d70c83b6e59b1a2afe,bdce84d6e96e5719,root,frontend-579b9bff58-t2dbm,hipstershop.Frontend/Recv.,1661143037864352214,1661143039396090255,1531738
0a4f7034cb10b0d70c83b6e59b1a2afe,82a764e6d542240f,bdce84d6e96e5719,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/GetSupportedCurrencies,1661143037864517103,1661143037891220956,26703
0a4f7034cb10b0d70c83b6e59b1a2afe,ad8651874d6c1c87,bdce84d6e96e5719,frontend-579b9bff58-t2dbm,hipstershop.CartService/GetCart,1661143037891239143,1661143038210484290,319245
0a4f7034cb10b0d70c83b6e59b1a2afe,44dc8ca5bd3126ee,bdce84d6e96e5719,frontend-579b9bff58-t2dbm,hipstershop.RecommendationService/ListRecommendations,1661143038210515702,1661143038219076641,8560
0a4f7034cb10b0d70c83b6e59b1a2afe,479cec239d999399,bdce84d6e96e5719,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661143038219100069,1661143038223587801,4487
0a4f7034cb10b0d70c83b6e59b1a2afe,32d58d4df9ace797,bdce84d6e96e5719,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661143038223601760,1661143038228960939,5359
0a4f7034cb10b0d70c83b6e59b1a2afe,048451a9d2955939,bdce84d6e96e5719,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661143038228985968,1661143038233390113,4404
0a4f7034cb10b0d70c83b6e59b1a2afe,c9dc5829727ed9ef,bdce84d6e96e5719,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661143038233401495,1661143038238941505,5540
0a4f7034cb10b0d70c83b6e59b1a2afe,4a165665a313bfcd,bdce84d6e96e5719,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661143038238952286,1661143038243407510,4455
0a4f7034cb10b0d70c83b6e59b1a2afe,537f425ba1cb0421,bdce84d6e96e5719,frontend-579b9bff58-t2dbm,hipstershop.ShippingService/GetQuote,1661143038243420217,1661143038247853282,4433
