TraceID,SpanID,ParentID,PodName,OperationName,StartTimeUnixNano,EndTimeUnixNano,Duration
092506f023c94e1f581f5eca21b19162,c1d338fbf10c6fee,root,frontend-579b9bff58-t2dbm,hipstershop.Frontend/Recv.,1661140244346108571,1661140244462971770,116863
092506f023c94e1f581f5eca21b19162,9cd8885738f2c39a,c1d338fbf10c6fee,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661140244346224939,1661140244350470079,4245
092506f023c94e1f581f5eca21b19162,ee1070553fd64abb,c1d338fbf10c6fee,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/GetSupportedCurrencies,1661140244350493689,1661140244385220797,34727
092506f023c94e1f581f5eca21b19162,31d30f01708df772,c1d338fbf10c6fee,frontend-579b9bff58-t2dbm,hipstershop.CartService/GetCart,1661140244385262325,1661140244389403522,4141
092506f023c94e1f581f5eca21b19162,dab795daa90414f5,c1d338fbf10c6fee,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/Convert,1661140244389421619,1661140244393658748,4237
092506f023c94e1f581f5eca21b19162,a83e91f9abfb6d13,c1d338fbf10c6fee,frontend-579b9bff58-t2dbm,hipstershop.RecommendationService/ListRecommendations,1661140244393680332,1661140244403965727,10285
092506f023c94e1f581f5eca21b19162,23fdf925328e0192,c1d338fbf10c6fee,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661140244403995631,1661140244408702253,4706
092506f023c94e1f581f5eca21b19162,393969e3c68cc4b6,c1d338fbf10c6fee,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661140244408743870,1661140244439563442,30819
092506f023c94e1f581f5eca21b19162,7d786e2c567a09b2,c1d338fbf10c6fee,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661140244439586697,1661140244444882763,5296
092506f023c94e1f581f5eca21b19162,0ca292c99059b01c,c1d338fbf10c6fee,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661140244444899944,1661140244450410031,5510
092506f023c94e1f581f5eca21b19162,d10c0be404c0ddef,c1d338fbf10c6fee,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661140244450422340,1661140244455675340,5253
092506f023c94e1f581f5eca21b19162,0133a1ea6d9821df,c1d338fbf10c6fee,frontend-579b9bff58-t2dbm,hipstershop.AdService/GetAds,1661140244455787445,1661140244462612703,6825
092506f023c94e1f581f5eca21b19162,6c521918e275315c,9cd8885738f2c39a,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661140244347079803,1661140244349598504,2518
092506f023c94e1f581f5eca21b19162,95517b6a8a127a39,82af1a3a05f54f89,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/ListProducts,1661140244396848257,1661140244402175293,5327
092506f023c94e1f581f5eca21b19162,b87972d2f5494cbd,23fdf925328e0192,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661140244404907751,1661140244407898246,2990
092506f023c94e1f581f5eca21b19162,06d179927a610ce5,393969e3c68cc4b6,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661140244409787459,1661140244438691111,28903
092506f023c94e1f581f5eca21b19162,1bc977a6ff9b021f,7d786e2c567a09b2,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661140244440669541,1661140244444235493,3565
092506f023c94e1f581f5eca21b19162,74908b4b4aa2e6a4,0ca292c99059b01c,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661140244445987623,1661140244449216584,3228
092506f023c94e1f581f5eca21b19162,d1cb4be9225a4d38,d10c0be404c0ddef,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661140244451605443,1661140244454571631,2966
092506f023c94e1f581f5eca21b19162,3950cc797c2940a2,6c521918e275315c,productcatalogservice-668d5f85fb-wckp8,sql.conn.query,1661140244349005371,1661140244349484900,479
092506f023c94e1f581f5eca21b19162,f87cf1bb9f52215a,6c521918e275315c,productcatalogservice-668d5f85fb-wckp8,sql.rows,1661140244349482641,1661140244349508638,25
092506f023c94e1f581f5eca21b19162,e34e7c4194eeb70f,ed180e137af50e0b,productcatalogservice-668d5f85fb-wckp8,sql.conn.query,1661140244401278351,1661140244401835636,557
092506f023c94e1f581f5eca21b19162,f7973ed21ce6db92,ed180e137af50e0b,productcatalogservice-668d5f85fb-wckp8,sql.rows,1661140244401833019,1661140244402070813,237
092506f023c94e1f581f5eca21b19162,8f52fa595f163789,b87972d2f5494cbd,productcatalogservice-668d5f85fb-wckp8,sql.conn.query,1661140244407202934,1661140244407748222,545
092506f023c94e1f581f5eca21b19162,aa97d336fe6f63e7,b87972d2f5494cbd,productcatalogservice-668d5f85fb-wckp8,sql.rows,1661140244407744813,1661140244407777805,32
092506f023c94e1f581f5eca21b19162,515a73ff91afc9e4,06d179927a610ce5,productcatalogservice-668d5f85fb-wckp8,sql.conn.query,1661140244437903136,1661140244438593062,689
092506f023c94e1f581f5eca21b19162,20ae5ad29d009ea4,06d179927a610ce5,productcatalogservice-668d5f85fb-wckp8,sql.rows,1661140244438588434,1661140244438617190,28
092506f023c94e1f581f5eca21b19162,59b0a7c175eca02c,1bc977a6ff9b021f,productcatalogservice-668d5f85fb-wckp8,sql.conn.query,1661140244443248250,1661140244444128243,879
092506f023c94e1f581f5eca21b19162,8f21ef03bd492684,1bc977a6ff9b021f,productcatalogservice-668d5f85fb-wckp8,sql.rows,1661140244444123734,1661140244444148760,25
092506f023c94e1f581f5eca21b19162,568668bbcbe7d50c,74908b4b4aa2e6a4,productcatalogservice-668d5f85fb-wckp8,sql.conn.query,1661140244448496138,1661140244449103036,606
092506f023c94e1f581f5eca21b19162,3841f17500ff1fc4,74908b4b4aa2e6a4,productcatalogservice-668d5f85fb-wckp8,sql.rows,1661140244449099313,1661140244449118147,18
092506f023c94e1f581f5eca21b19162,e112663d8ed28fc6,d1cb4be9225a4d38,productcatalogservice-668d5f85fb-wckp8,sql.conn.query,1661140244453925492,1661140244454462062,536
092506f023c94e1f581f5eca21b19162,e582ef36fc38df75,d1cb4be9225a4d38,productcatalogservice-668d5f85fb-wckp8,sql.rows,1661140244454460037,1661140244454482575,22
092506f023c94e1f581f5eca21b19162,480d66c4882e33e1,ee1070553fd64abb,currencyservice-cf787dd48-vpjrd,grpc.hipstershop.CurrencyService/GetSupportedCurrencies,1661140244382899968,1661140244383206656,306
092506f023c94e1f581f5eca21b19162,9611d4ac90fc6d1d,480d66c4882e33e1,currencyservice-cf787dd48-vpjrd,hipstershop.CurrencyService/GetCurrencyData,1661140244383059200,1661140244384155136,1095
092506f023c94e1f581f5eca21b19162,21c9690632d4e74e,31d30f01708df772,cartservice-579f59597d-wc2lz,hipstershop.CartService/GetCart,1661140244386876000,1661140244388406300,1530
092506f023c94e1f581f5eca21b19162,57de81625499f119,dab795daa90414f5,currencyservice-cf787dd48-vpjrd,grpc.hipstershop.CurrencyService/Convert,1661140244391016448,1661140244392213504,1197
092506f023c94e1f581f5eca21b19162,09fa6a154c4e5622,57de81625499f119,currencyservice-cf787dd48-vpjrd,hipstershop.CurrencyService/GetCurrencyData,1661140244391156736,1661140244392755456,1598
092506f023c94e1f581f5eca21b19162,bdd493f009298df1,57de81625499f119,currencyservice-cf787dd48-vpjrd,hipstershop.CurrencyService/Carry,1661140244391288064,1661140244391343360,55
092506f023c94e1f581f5eca21b19162,1b3dd75f075c622a,57de81625499f119,currencyservice-cf787dd48-vpjrd,hipstershop.CurrencyService/Carry,1661140244391790080,1661140244391854848,64
092506f023c94e1f581f5eca21b19162,13d66182377dda40,a83e91f9abfb6d13,recommendationservice-6cfdd55578-gfj6q,/hipstershop.RecommendationService/ListRecommendations,1661140244395288375,1661140244403154295,7865
092506f023c94e1f581f5eca21b19162,82af1a3a05f54f89,13d66182377dda40,recommendationservice-6cfdd55578-gfj6q,/hipstershop.ProductCatalogService/ListProducts,1661140244395713468,1661140244402953665,7240
092506f023c94e1f581f5eca21b19162,10001cb8e54aab09,95517b6a8a127a39,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/ParseCatalog,1661140244396891838,1661140244402150501,5258
092506f023c94e1f581f5eca21b19162,ed180e137af50e0b,10001cb8e54aab09,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/ReadCatalog,1661140244396905241,1661140244402131526,5226
092506f023c94e1f581f5eca21b19162,fa222b5d62210b6b,0133a1ea6d9821df,adservice-5f6585d649-fnmft,hipstershop.AdService/GetAds,1661140244456000073,1661140244461057305,5057
092506f023c94e1f581f5eca21b19162,2356c9cb97111e0f,fa222b5d62210b6b,adservice-5f6585d649-fnmft,hipstershop.AdServiceImpl/getAds,1661140244456093079,1661140244461058620,4965
092506f023c94e1f581f5eca21b19162,25c46201d7126b14,2356c9cb97111e0f,adservice-5f6585d649-fnmft,hipstershop.AdService/getAdsByCategory,1661140244456125820,1661140244461016154,4890
092506f023c94e1f581f5eca21b19162,e289118c65888213,25c46201d7126b14,adservice-5f6585d649-fnmft,SELECT addatabase.aditems,1661140244460115784,1661140244460924758,808
030668a81b0f8f8ac942bc9e4a1dacc1,c80fbcaa5ae495a9,root,frontend-579b9bff58-t2dbm,hipstershop.Frontend/Recv.,1661140250768017347,1661140250778682165,10664
030668a81b0f8f8ac942bc9e4a1dacc1,0603de5f40bd84f0,c80fbcaa5ae495a9,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661140250768185330,1661140250772178952,3993
030668a81b0f8f8ac942bc9e4a1dacc1,ebba895f06f0ba87,c80fbcaa5ae495a9,frontend-579b9bff58-t2dbm,hipstershop.CartService/AddItem,1661140250772197108,1661140250778568731,6371
030668a81b0f8f8ac942bc9e4a1dacc1,75f56e6422d77955,0603de5f40bd84f0,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661140250768989917,1661140250771536982,2547
030668a81b0f8f8ac942bc9e4a1dacc1,6ac6abda61549c71,75f56e6422d77955,productcatalogservice-668d5f85fb-wckp8,sql.conn.query,1661140250770921017,1661140250771423485,502
030668a81b0f8f8ac942bc9e4a1dacc1,576b2cc8104c437f,75f56e6422d77955,productcatalogservice-668d5f85fb-wckp8,sql.rows,1661140250771419890,1661140250771445914,26
030668a81b0f8f8ac942bc9e4a1dacc1,342b86b807087c4d,ebba895f06f0ba87,cartservice-579f59597d-wc2lz,hipstershop.CartService/AddItem,1661140250774057800,1661140250777464400,3406
041bac08972f43afbdc3186887ed366f,fb87457291ae3e70,root,frontend-579b9bff58-t2dbm,hipstershop.Frontend/Recv.,1661140277241284219,1661140277303238571,61954
041bac08972f43afbdc3186887ed366f,421caf321a08807e,fb87457291ae3e70,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661140277241445177,1661140277247537667,6092
041bac08972f43afbdc3186887ed366f,5a7ead586c801688,fb87457291ae3e70,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/GetSupportedCurrencies,1661140277247574569,1661140277251688983,4114
041bac08972f43afbdc3186887ed366f,86dea3ccc4b6bc4b,fb87457291ae3e70,frontend-579b9bff58-t2dbm,hipstershop.CartService/GetCart,1661140277251719148,1661140277256652272,4933
041bac08972f43afbdc3186887ed366f,d804c9b00f700e35,fb87457291ae3e70,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/Convert,1661140277256699806,1661140277260871885,4172
041bac08972f43afbdc3186887ed366f,951c98302021aca5,fb87457291ae3e70,frontend-579b9bff58-t2dbm,hipstershop.RecommendationService/ListRecommendations,1661140277260895646,1661140277269841921,8946
041bac08972f43afbdc3186887ed366f,ae6fe51621d794c2,fb87457291ae3e70,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661140277269879591,1661140277274422064,4542
041bac08972f43afbdc3186887ed366f,40f0654da1f5be51,fb87457291ae3e70,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661140277274454914,1661140277278717919,4263
041bac08972f43afbdc3186887ed366f,56c40db931933fdf,fb87457291ae3e70,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661140277278746183,1661140277282875757,4129
041bac08972f43afbdc3186887ed366f,395a07cf98a2f645,fb87457291ae3e70,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661140277282885045,1661140277286939277,4054
041bac08972f43afbdc3186887ed366f,48b1714696dae725,fb87457291ae3e70,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661140277286963710,1661140277290916350,3952
041bac08972f43afbdc3186887ed366f,ffb7e5a94c2bda84,fb87457291ae3e70,frontend-579b9bff58-t2dbm,hipstershop.AdService/GetAds,1661140277291014106,1661140277302716980,11702
041bac08972f43afbdc3186887ed366f,88ba5bf745e77a5d,421caf321a08807e,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661140277242904621,1661140277246574019,3669
041bac08972f43afbdc3186887ed366f,f78bbae6591e9366,92f54d225e28d511,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/ListProducts,1661140277264298876,1661140277267681032,3382
041bac08972f43afbdc3186887ed366f,c280b1eae0793efe,ae6fe51621d794c2,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661140277270798564,1661140277273581070,2782
041bac08972f43afbdc3186887ed366f,c0c109200659ba60,40f0654da1f5be51,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661140277275221060,1661140277278002791,2781
041bac08972f43afbdc3186887ed366f,83bcb0338aa357f2,56c40db931933fdf,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661140277279637506,1661140277282056795,2419
041bac08972f43afbdc3186887ed366f,9aac0ef147603339,395a07cf98a2f645,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661140277283772896,1661140277286170182,2397
041bac08972f43afbdc3186887ed366f,c52dac2476dcaa69,48b1714696dae725,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661140277287819538,1661140277290238110,2418
041bac08972f43afbdc3186887ed366f,f845c3a988ce9cdf,88ba5bf745e77a5d,productcatalogservice-668d5f85fb-wckp8,sql.conn.query,1661140277245693930,1661140277246434134,740
041bac08972f43afbdc3186887ed366f,25f08ade59255469,88ba5bf745e77a5d,productcatalogservice-668d5f85fb-wckp8,sql.rows,1661140277246427534,1661140277246472610,45
041bac08972f43afbdc3186887ed366f,f388639887a85f66,c5eb471b2289ecf9,productcatalogservice-668d5f85fb-wckp8,sql.conn.query,1661140277266733681,1661140277267341364,607
041bac08972f43afbdc3186887ed366f,47034061b5cc3bc6,c5eb471b2289ecf9,productcatalogservice-668d5f85fb-wckp8,sql.rows,1661140277267336973,1661140277267581829,244
041bac08972f43afbdc3186887ed366f,7035a634ac664e11,c280b1eae0793efe,productcatalogservice-668d5f85fb-wckp8,sql.conn.query,1661140277272931649,1661140277273456870,525
041bac08972f43afbdc3186887ed366f,aa52f0111e034ef9,c280b1eae0793efe,productcatalogservice-668d5f85fb-wckp8,sql.rows,1661140277273451478,1661140277273485526,34
041bac08972f43afbdc3186887ed366f,af3df37659fcac0c,c0c109200659ba60,productcatalogservice-668d5f85fb-wckp8,sql.conn.query,1661140277277381222,1661140277277884746,503
041bac08972f43afbdc3186887ed366f,a7a702d183eba0fe,c0c109200659ba60,productcatalogservice-668d5f85fb-wckp8,sql.rows,1661140277277882114,1661140277277915217,33
041bac08972f43afbdc3186887ed366f,f2e09c9ab607f53a,83bcb0338aa357f2,productcatalogservice-668d5f85fb-wckp8,sql.conn.query,1661140277281476987,1661140277281924537,447
041bac08972f43afbdc3186887ed366f,507681fc4500341b,83bcb0338aa357f2,productcatalogservice-668d5f85fb-wckp8,sql.rows,1661140277281922517,1661140277281960908,38
041bac08972f43afbdc3186887ed366f,9f146ee31bb5dd07,9aac0ef147603339,productcatalogservice-668d5f85fb-wckp8,sql.conn.query,1661140277285641744,1661140277286080179,438
041bac08972f43afbdc3186887ed366f,b671037fe0557f11,9aac0ef147603339,productcatalogservice-668d5f85fb-wckp8,sql.rows,1661140277286078042,1661140277286100672,22
041bac08972f43afbdc3186887ed366f,782c4e4ea08ff768,c52dac2476dcaa69,productcatalogservice-668d5f85fb-wckp8,sql.conn.query,1661140277289642429,1661140277290122491,480
041bac08972f43afbdc3186887ed366f,fb9c77e8bac2b737,c52dac2476dcaa69,productcatalogservice-668d5f85fb-wckp8,sql.rows,1661140277290119201,1661140277290144444,25
041bac08972f43afbdc3186887ed366f,8f9e9e565a41d3b3,5a7ead586c801688,currencyservice-cf787dd48-vpjrd,grpc.hipstershop.CurrencyService/GetSupportedCurrencies,1661140277249537536,1661140277249843968,306
041bac08972f43afbdc3186887ed366f,7532f741bcaa5527,8f9e9e565a41d3b3,currencyservice-cf787dd48-vpjrd,hipstershop.CurrencyService/GetCurrencyData,1661140277249707264,1661140277250740480,1033
041bac08972f43afbdc3186887ed366f,e1a54789bfe4ce44,86dea3ccc4b6bc4b,cartservice-579f59597d-wc2lz,hipstershop.CartService/GetCart,1661140277253527600,1661140277255377300,1849
