Timestamp,TimeUnixNano,Node,PodName,Container,TraceID,SpanID,Log
2022-08-22T03:51:10.529109633Z,1661140270529109633,33.33.33.115,productcatalogservice-668d5f85fb-wckp8,server,0163a3c609fab47d57e071bc12344f25,0f6a63f0464e170f,"{""log"":""{\""message\"":\""TraceID: 0163a3c609fab47d57e071bc12344f25 SpanID: 0f6a63f0464e170f Query product with name and description successfully\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-22T03:51:10.529109633Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-22T03:51:10.529207382Z""}"
2022-08-22T03:51:10.526555588Z,1661140270526555588,33.33.33.115,productcatalogservice-668d5f85fb-wckp8,server,0163a3c609fab47d57e071bc12344f25,0f6a63f0464e170f,"{""log"":""{\""message\"":\""TraceID: 0163a3c609fab47d57e071bc12344f25 SpanID: 0f6a63f0464e170f Query product with name and description OLJCESPC7Z\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-22T03:51:10.526555588Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-22T03:51:10.526655349Z""}"
2022-08-22T03:51:10.536235918Z,1661140270536235918,33.33.33.167,frontend-579b9bff58-t2dbm,server,0163a3c609fab47d57e071bc12344f25,e632207051a5f0c3,"{""log"":""{\""http.req.id\"":\""05395b7c-ff7f-4789-9409-5d341d8abe43\"",\""http.req.method\"":\""POST\"",\""http.req.path\"":\""/cart\"",\""http.resp.bytes\"":0,\""http.resp.status\"":302,\""http.resp.took_ms\"":10,\""message\"":\""TraceID: 0163a3c609fab47d57e071bc12344f25 SpanID: e632207051a5f0c3 Request complete\"",\""session\"":\""0f829508-8afa-4eb9-93aa-254b7b8213e0\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-22T03:51:10.536235918Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-22T03:51:10.536374201Z""}"
2022-08-22T03:51:10.536205385Z,1661140270536205385,33.33.33.167,frontend-579b9bff58-t2dbm,server,0163a3c609fab47d57e071bc12344f25,e632207051a5f0c3,"{""log"":""{\""http.req.id\"":\""05395b7c-ff7f-4789-9409-5d341d8abe43\"",\""http.req.method\"":\""POST\"",\""http.req.path\"":\""/cart\"",\""message\"":\""TraceID: 0163a3c609fab47d57e071bc12344f25 SpanID: e632207051a5f0c3 Adding to cart complete\"",\""product\"":\""OLJCESPC7Z\"",\""quantity\"":4,\""session\"":\""0f829508-8afa-4eb9-93aa-254b7b8213e0\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-22T03:51:10.536205385Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-22T03:51:10.53635749Z""}"
2022-08-22T03:51:10.525767476Z,1661140270525767476,33.33.33.167,frontend-579b9bff58-t2dbm,server,0163a3c609fab47d57e071bc12344f25,e632207051a5f0c3,"{""log"":""{\""http.req.id\"":\""05395b7c-ff7f-4789-9409-5d341d8abe43\"",\""http.req.method\"":\""POST\"",\""http.req.path\"":\""/cart\"",\""message\"":\""TraceID: 0163a3c609fab47d57e071bc12344f25 SpanID: e632207051a5f0c3 Adding to cart started\"",\""product\"":\""OLJCESPC7Z\"",\""quantity\"":4,\""session\"":\""0f829508-8afa-4eb9-93aa-254b7b8213e0\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-22T03:51:10.525767476Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-22T03:51:10.525846391Z""}"
2022-08-22T03:51:10.525694511Z,1661140270525694511,33.33.33.167,frontend-579b9bff58-t2dbm,server,0163a3c609fab47d57e071bc12344f25,e632207051a5f0c3,"{""log"":""{\""http.req.id\"":\""05395b7c-ff7f-4789-9409-5d341d8abe43\"",\""http.req.method\"":\""POST\"",\""http.req.path\"":\""/cart\"",\""message\"":\""TraceID: 0163a3c609fab47d57e071bc12344f25 SpanID: e632207051a5f0c3 Request started\"",\""session\"":\""0f829508-8afa-4eb9-93aa-254b7b8213e0\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-22T03:51:10.525694511Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-22T03:51:10.525814971Z""}"
2022-08-22T03:51:10.532246819Z,1661140270532246819,33.33.33.80,cartservice-579f59597d-wc2lz,server,0163a3c609fab47d57e071bc12344f25,4e05b7e1838a2246,"{""log"":""TraceID: 0163a3c609fab47d57e071bc12344f25 SpanID: 4e05b7e1838a2246 AddItemAsync called with userId=0f829508-8afa-4eb9-93aa-254b7b8213e0, productId=OLJCESPC7Z, quantity=4\n"",""stream"":""stdout"",""time"":""2022-08-22T03:51:10.532246819Z""}"
2022-08-22T03:50:35.733565104Z,1661140235733565104,33.33.33.82,shippingservice-7b598fc7d-lmggd,server,00a795ac5802394c09c02c378eb53c2c,d085c2d5d1a6bbc1,"{""log"":""{\""message\"":\""TraceID: 00a795ac5802394c09c02c378eb53c2c SpanID: d085c2d5d1a6bbc1 [GetQuote] completed request\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-22T03:50:35.733565104Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-22T03:50:35.733666429Z""}"
2022-08-22T03:50:35.733538019Z,1661140235733538019,33.33.33.82,shippingservice-7b598fc7d-lmggd,server,00a795ac5802394c09c02c378eb53c2c,ee6785599c623ab7,"{""log"":""{\""message\"":\""TraceID: 00a795ac5802394c09c02c378eb53c2c SpanID: ee6785599c623ab7 [CreateQuoteFromCount] completed request\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-22T03:50:35.733538019Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-22T03:50:35.733648547Z""}"
2022-08-22T03:50:35.733465477Z,1661140235733465477,33.33.33.82,shippingservice-7b598fc7d-lmggd,server,00a795ac5802394c09c02c378eb53c2c,763f673bccf867a1,"{""log"":""{\""message\"":\""TraceID: 00a795ac5802394c09c02c378eb53c2c SpanID: 763f673bccf867a1 [CreateQuoteFromFloat] completed request\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-22T03:50:35.733465477Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-22T03:50:35.733633029Z""}"
2022-08-22T03:50:35.733411555Z,1661140235733411555,33.33.33.82,shippingservice-7b598fc7d-lmggd,server,00a795ac5802394c09c02c378eb53c2c,763f673bccf867a1,"{""log"":""{\""message\"":\""TraceID: 00a795ac5802394c09c02c378eb53c2c SpanID: 763f673bccf867a1 [CreateQuoteFromFloat] received request\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-22T03:50:35.733411555Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-22T03:50:35.733613032Z""}"
2022-08-22T03:50:35.733340138Z,1661140235733340138,33.33.33.82,shippingservice-7b598fc7d-lmggd,server,00a795ac5802394c09c02c378eb53c2c,620cf21463173bc7,"{""log"":""{\""message\"":\""TraceID: 00a795ac5802394c09c02c378eb53c2c SpanID: 620cf21463173bc7 [QuoteByCountFloat] completed request\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-22T03:50:35.733340138Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-22T03:50:35.733597454Z""}"
