Timestamp,TimeUnixNano,Node,PodName,Container,TraceID,SpanID,Log
2022-08-23T16:30:49.089824Z,1661272249089824000,33.33.33.155,recommendationservice-6cfdd55578-gfj6q,server,01736aa40678c20f561b75521b51c9a7,168bd17ad25e0c86,"{""log"":""{\""timestamp\"": \""2022-08-23T16:30:49.089824Z\"", \""severity\"": \""INFO\"", \""name\"": \""recommendationservice-server\"", \""message\"": \""TraceID: 01736aa40678c20f561b75521b51c9a7 SpanID: 168bd17ad25e0c86 List Recommendations product_ids=['L9ECAV7KIM', '1YMWWN1N4O', '9SIQT8TOJO', 'LS4PSXUNUM', '0PUK6V6EV0']\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T16:30:49.089974753Z""}"
2022-08-23T16:30:49.084976Z,1661272249084976000,33.33.33.155,recommendationservice-6cfdd55578-gfj6q,server,01736aa40678c20f561b75521b51c9a7,168bd17ad25e0c86,"{""log"":""{\""timestamp\"": \""2022-08-23T16:30:49.084976Z\"", \""severity\"": \""INFO\"", \""name\"": \""recommendationservice-server\"", \""message\"": \""TraceID: 01736aa40678c20f561b75521b51c9a7 SpanID: 168bd17ad25e0c86 Query Recommendations\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T16:30:49.085141441Z""}"
2022-08-23T16:30:49.110658049Z,1661272249110658049,33.33.33.155,productcatalogservice-668d5f85fb-jhwx9,server,01736aa40678c20f561b75521b51c9a7,11ebf56486f4724d,"{""log"":""{\""message\"":\""TraceID: 01736aa40678c20f561b75521b51c9a7 SpanID: 11ebf56486f4724d Query product successfully\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-23T16:30:49.110658049Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T16:30:49.110968108Z""}"
2022-08-23T16:30:49.108550455Z,1661272249108550455,33.33.33.155,productcatalogservice-668d5f85fb-jhwx9,server,01736aa40678c20f561b75521b51c9a7,11ebf56486f4724d,"{""log"":""{\""message\"":\""TraceID: 01736aa40678c20f561b75521b51c9a7 SpanID: 11ebf56486f4724d Query product with name and description 0PUK6V6EV0\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-23T16:30:49.108550455Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T16:30:49.108640712Z""}"
2022-08-23T16:30:49.106776674Z,1661272249106776674,33.33.33.155,productcatalogservice-668d5f85fb-jhwx9,server,01736aa40678c20f561b75521b51c9a7,069bd648e92eb425,"{""log"":""{\""message\"":\""TraceID: 01736aa40678c20f561b75521b51c9a7 SpanID: 069bd648e92eb425 Query product successfully\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-23T16:30:49.106776674Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T16:30:49.106845749Z""}"
2022-08-23T16:30:49.104130904Z,1661272249104130904,33.33.33.155,productcatalogservice-668d5f85fb-jhwx9,server,01736aa40678c20f561b75521b51c9a7,069bd648e92eb425,"{""log"":""{\""message\"":\""TraceID: 01736aa40678c20f561b75521b51c9a7 SpanID: 069bd648e92eb425 Query product with name and description LS4PSXUNUM\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-23T16:30:49.104130904Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T16:30:49.104208325Z""}"
2022-08-23T16:30:49.102665327Z,1661272249102665327,33.33.33.155,productcatalogservice-668d5f85fb-jhwx9,server,01736aa40678c20f561b75521b51c9a7,49e99a3e37bdfb11,"{""log"":""{\""message\"":\""TraceID: 01736aa40678c20f561b75521b51c9a7 SpanID: 49e99a3e37bdfb11 Query product successfully\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-23T16:30:49.102665327Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T16:30:49.102764054Z""}"
2022-08-23T16:30:49.100723283Z,1661272249100723283,33.33.33.155,productcatalogservice-668d5f85fb-jhwx9,server,01736aa40678c20f561b75521b51c9a7,49e99a3e37bdfb11,"{""log"":""{\""message\"":\""TraceID: 01736aa40678c20f561b75521b51c9a7 SpanID: 49e99a3e37bdfb11 Query product with name and description 9SIQT8TOJO\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-23T16:30:49.100723283Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T16:30:49.100828993Z""}"
2022-08-23T16:30:49.098653931Z,1661272249098653931,33.33.33.155,productcatalogservice-668d5f85fb-jhwx9,server,01736aa40678c20f561b75521b51c9a7,5f8765895ae006b9,"{""log"":""{\""message\"":\""TraceID: 01736aa40678c20f561b75521b51c9a7 SpanID: 5f8765895ae006b9 Query product successfully\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-23T16:30:49.098653931Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T16:30:49.098765473Z""}"
2022-08-23T16:30:49.096466881Z,1661272249096466881,33.33.33.155,productcatalogservice-668d5f85fb-jhwx9,server,01736aa40678c20f561b75521b51c9a7,5f8765895ae006b9,"{""log"":""{\""message\"":\""TraceID: 01736aa40678c20f561b75521b51c9a7 SpanID: 5f8765895ae006b9 Query product with name and description 1YMWWN1N4O\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-23T16:30:49.096466881Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T16:30:49.096559109Z""}"
