Timestamp,TimeUnixNano,Node,PodName,Container,TraceID,SpanID,Log
2022-08-23T12:10:51.183612841Z,1661256651183612841,33.33.33.155,productcatalogservice-668d5f85fb-jhwx9,server,03dfba8c786d4b9bc5e855c5b476810c,ccf43e84afb671c2,"{""log"":""{\""message\"":\""TraceID: 03dfba8c786d4b9bc5e855c5b476810c SpanID: ccf43e84afb671c2 List products end\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-23T12:10:51.183612841Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T12:10:51.183663485Z""}"
2022-08-23T12:10:51.18359325Z,1661256651183593250,33.33.33.155,productcatalogservice-668d5f85fb-jhwx9,server,03dfba8c786d4b9bc5e855c5b476810c,d38b40343698456a,"{""log"":""{\""message\"":\""TraceID: 03dfba8c786d4b9bc5e855c5b476810c SpanID: d38b40343698456a Parse catalog successfully\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-23T12:10:51.18359325Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T12:10:51.183636167Z""}"
2022-08-23T12:10:51.18349856Z,1661256651183498560,33.33.33.155,productcatalogservice-668d5f85fb-jhwx9,server,03dfba8c786d4b9bc5e855c5b476810c,5ee84a6e346c668a,"{""log"":""{\""message\"":\""TraceID: 03dfba8c786d4b9bc5e855c5b476810c SpanID: 5ee84a6e346c668a get results: {OLJCESPC7Z Vintage Typewriter This typewriter looks good in your living room. /static/img/products/typewriter.jpg currency_code:\\\""USD\\\"" units:67 nanos:990000000  [vintage] {} [] 0}\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-23T12:10:51.18349856Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T12:10:51.183596348Z""}"
2022-08-23T12:10:51.183472293Z,1661256651183472293,33.33.33.155,productcatalogservice-668d5f85fb-jhwx9,server,03dfba8c786d4b9bc5e855c5b476810c,5ee84a6e346c668a,"{""log"":""{\""message\"":\""TraceID: 03dfba8c786d4b9bc5e855c5b476810c SpanID: 5ee84a6e346c668a get results: {LS4PSXUNUM Metal Camping Mug You probably don't go camping that often but this is better than plastic cups. /static/img/products/camp-mug.jpg currency_code:\\\""USD\\\"" units:24 nanos:330000000  [cookware] {} [] 0}\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-23T12:10:51.183472293Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T12:10:51.183539647Z""}"
2022-08-23T12:10:51.183445784Z,1661256651183445784,33.33.33.155,productcatalogservice-668d5f85fb-jhwx9,server,03dfba8c786d4b9bc5e855c5b476810c,5ee84a6e346c668a,"{""log"":""{\""message\"":\""TraceID: 03dfba8c786d4b9bc5e855c5b476810c SpanID: 5ee84a6e346c668a get results: {L9ECAV7KIM Terrarium This terrarium will looks great in your white painted living room. /static/img/products/terrarium.jpg currency_code:\\\""USD\\\"" units:36 nanos:450000000  [gardening] {} [] 0}\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-23T12:10:51.183445784Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T12:10:51.183534062Z""}"
2022-08-23T12:10:51.183422887Z,1661256651183422887,33.33.33.155,productcatalogservice-668d5f85fb-jhwx9,server,03dfba8c786d4b9bc5e855c5b476810c,5ee84a6e346c668a,"{""log"":""{\""message\"":\""TraceID: 03dfba8c786d4b9bc5e855c5b476810c SpanID: 5ee84a6e346c668a get results: {9SIQT8TOJO City Bike This single gear bike probably cannot climb the hills of San Francisco. /static/img/products/city-bike.jpg currency_code:\\\""USD\\\"" units:789 nanos:500000000  [cycling] {} [] 0}\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-23T12:10:51.183422887Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T12:10:51.183526693Z""}"
2022-08-23T12:10:51.183400062Z,1661256651183400062,33.33.33.155,productcatalogservice-668d5f85fb-jhwx9,server,03dfba8c786d4b9bc5e855c5b476810c,5ee84a6e346c668a,"{""log"":""{\""message\"":\""TraceID: 03dfba8c786d4b9bc5e855c5b476810c SpanID: 5ee84a6e346c668a get results: {6E92ZMYYFZ Air Plant Have you ever wondered whether air plants need water? Buy one and figure out. /static/img/products/air-plant.jpg currency_code:\\\""USD\\\"" units:12 nanos:300000000  [gardening] {} [] 0}\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-23T12:10:51.183400062Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T12:10:51.183447107Z""}"
2022-08-23T12:10:51.183372347Z,1661256651183372347,33.33.33.155,productcatalogservice-668d5f85fb-jhwx9,server,03dfba8c786d4b9bc5e855c5b476810c,5ee84a6e346c668a,"{""log"":""{\""message\"":\""TraceID: 03dfba8c786d4b9bc5e855c5b476810c SpanID: 5ee84a6e346c668a get results: {66VCHSJNUP Antique Camera It probably doesn't work anyway. /static/img/products/camera-lens.jpg currency_code:\\\""USD\\\"" units:12 nanos:490000000  [photography vintage] {} [] 0}\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-23T12:10:51.183372347Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T12:10:51.183441124Z""}"
2022-08-23T12:10:51.183353317Z,1661256651183353317,33.33.33.155,productcatalogservice-668d5f85fb-jhwx9,server,03dfba8c786d4b9bc5e855c5b476810c,5ee84a6e346c668a,"{""log"":""{\""message\"":\""TraceID: 03dfba8c786d4b9bc5e855c5b476810c SpanID: 5ee84a6e346c668a get results: {2ZYFJ3GM2N Film Camera This camera looks like it's a film camera, but it's actually digital. /static/img/products/film-camera.jpg currency_code:\\\""USD\\\"" units:2245  [photography vintage] {} [] 0}\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-23T12:10:51.183353317Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T12:10:51.183424882Z""}"
2022-08-23T12:10:51.183313771Z,1661256651183313771,33.33.33.155,productcatalogservice-668d5f85fb-jhwx9,server,03dfba8c786d4b9bc5e855c5b476810c,5ee84a6e346c668a,"{""log"":""{\""message\"":\""TraceID: 03dfba8c786d4b9bc5e855c5b476810c SpanID: 5ee84a6e346c668a get results: {1YMWWN1N4O Home Barista Kit Always wanted to brew coffee with Chemex and Aeropress at home? /static/img/products/barista-kit.jpg currency_code:\\\""USD\\\"" units:124  [cookware] {} [] 0}\"",\""severity\"":\""info\"",\""timestamp\"":\""2022-08-23T12:10:51.183313771Z\""}\n"",""stream"":""stdout"",""time"":""2022-08-23T12:10:51.183418171Z""}"
