TraceID,SpanID,ParentID,PodName,OperationName,StartTimeUnixNano,EndTimeUnixNano,Duration
00a223758f35a9bd7b828d3abd496df0,e4da86fbd6ea5e40,root,frontend-579b9bff58-t2dbm,hipstershop.Frontend/Recv.,1661147647672107074,1661147647682169638,10062
00a223758f35a9bd7b828d3abd496df0,1beff1e24ad85e5d,e4da86fbd6ea5e40,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661147647672264050,1661147647678197506,5933
00a223758f35a9bd7b828d3abd496df0,7968fefe92b9a589,e4da86fbd6ea5e40,frontend-579b9bff58-t2dbm,hipstershop.CartService/AddItem,1661147647678209606,1661147647682077800,3868
00a223758f35a9bd7b828d3abd496df0,f51dc045538bab47,1beff1e24ad85e5d,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661147647674029619,1661147647677571464,3541
00a223758f35a9bd7b828d3abd496df0,f34acc94c867cbc7,f51dc045538bab47,productcatalogservice-668d5f85fb-wckp8,sql.conn.query,1661147647676886007,1661147647677465465,579
00a223758f35a9bd7b828d3abd496df0,858c332a968ea5eb,f51dc045538bab47,productcatalogservice-668d5f85fb-wckp8,sql.rows,1661147647677462703,1661147647677488890,26
00a223758f35a9bd7b828d3abd496df0,10b67f5666077a4c,7968fefe92b9a589,cartservice-579f59597d-wc2lz,hipstershop.CartService/AddItem,1661147647679925300,1661147647681234500,1309
0a6074f606a3faa73788f963bd6d8985,0d13e4c5b9de77f4,root,frontend-579b9bff58-t2dbm,hipstershop.Frontend/Recv.,1661147619392310521,1661147619392571938,261
06b96077e9735b998900d12a6bb5ad35,83bca075289ff815,root,frontend-579b9bff58-t2dbm,hipstershop.Frontend/Recv.,1661147624928386580,1661147624950165495,21778
06b96077e9735b998900d12a6bb5ad35,8b0aedc2fe2bd6b4,83bca075289ff815,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661147624928509974,1661147624943881351,15371
06b96077e9735b998900d12a6bb5ad35,2581734a13896f3b,83bca075289ff815,frontend-579b9bff58-t2dbm,hipstershop.CartService/AddItem,1661147624943913144,1661147624950061546,6148
06b96077e9735b998900d12a6bb5ad35,22b12dbde724600a,8b0aedc2fe2bd6b4,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661147624930444717,1661147624942755250,12310
06b96077e9735b998900d12a6bb5ad35,3242779a577ceb1e,22b12dbde724600a,productcatalogservice-668d5f85fb-wckp8,sql.conn.query,1661147624940067540,1661147624942640860,2573
06b96077e9735b998900d12a6bb5ad35,452ac722812deb78,22b12dbde724600a,productcatalogservice-668d5f85fb-wckp8,sql.rows,1661147624942636802,1661147624942668099,31
06b96077e9735b998900d12a6bb5ad35,6341d0c9d7c1494a,2581734a13896f3b,cartservice-579f59597d-wc2lz,hipstershop.CartService/AddItem,1661147624947614500,1661147624949036100,1421
06529f3db00c7e8c50768b216c410f2c,b08454754789fc88,root,frontend-579b9bff58-t2dbm,hipstershop.Frontend/Recv.,1661147609265119593,1661147609386038600,120919
06529f3db00c7e8c50768b216c410f2c,31a6b691718ecae4,b08454754789fc88,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/GetSupportedCurrencies,1661147609265223956,1661147609293411982,28188
06529f3db00c7e8c50768b216c410f2c,3d99a2f1b27ebc07,b08454754789fc88,frontend-579b9bff58-t2dbm,hipstershop.CartService/GetCart,1661147609293437405,1661147609298291977,4854
06529f3db00c7e8c50768b216c410f2c,82cded3964e82d2b,b08454754789fc88,frontend-579b9bff58-t2dbm,hipstershop.RecommendationService/ListRecommendations,1661147609298303678,1661147609307384767,9081
06529f3db00c7e8c50768b216c410f2c,8e546bdcd0246363,b08454754789fc88,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661147609307400342,1661147609313167565,5767
